0.407060	0.000000	0.161760	-0.108009	0.093250	-0.170695	0.036071	0.405458	0.161760	0.108009	0.092940	0.000000	0.082348	-0.043089	-0.093250	0.170695	0.093250	0.170695	0.082348	0.043089	0.092940	0.000000	-0.161760	0.108009	0.036071	-0.405458	-0.093250	-0.170695	-0.161760	-0.108009	0.407060	0.000000	
0.081515	0.000000	-0.002604	0.184678	-0.136667	-0.124238	-0.055677	0.059538	-0.002604	-0.184678	0.418485	0.000000	-0.277104	0.313597	0.136667	0.124238	-0.136667	0.124238	-0.277104	-0.313597	0.418485	0.000000	0.002604	-0.184678	-0.055677	-0.059538	0.136667	-0.124238	0.002604	0.184678	0.081515	0.000000	
0.283298	0.000000	-0.031658	-0.245742	-0.244152	-0.042204	0.012192	-0.283035	-0.031658	0.245742	0.216702	0.000000	0.063893	-0.207069	0.244152	0.042204	-0.244152	0.042204	0.063893	0.207069	0.216702	0.000000	0.031658	0.245742	0.012192	0.283035	0.244152	-0.042204	0.031658	-0.245742	0.283298	0.000000	
0.091368	0.000000	-0.013635	-0.192743	0.129715	-0.143213	0.071878	0.056405	-0.013635	0.192743	0.408632	0.000000	0.282754	0.295009	-0.129715	0.143213	0.129715	0.143213	0.282754	-0.295009	0.408632	0.000000	0.013635	0.192743	0.071878	-0.056405	-0.129715	-0.143213	0.013635	-0.192743	0.091368	0.000000	
0.163001	0.000000	-0.093955	0.214718	0.225428	-0.064135	0.021985	-0.161511	-0.093955	-0.214718	0.336999	0.000000	-0.214422	-0.259984	-0.225428	0.064135	0.225428	0.064135	-0.214422	0.259984	0.336999	0.000000	0.093955	-0.214718	0.021985	0.161511	-0.225428	-0.064135	0.093955	0.214718	0.163001	0.000000	
0.489732	0.000000	0.039355	-0.058990	-0.025749	-0.066073	0.478275	0.105311	0.039355	0.058990	0.010268	0.000000	0.005890	-0.008411	0.025749	0.066073	-0.025749	0.066073	0.005890	0.008411	0.010268	0.000000	-0.039355	0.058990	0.478275	-0.105311	0.025749	-0.066073	-0.039355	-0.058990	0.489732	0.000000	
0.373560	0.000000	0.216615	0.017628	-0.146587	-0.160453	0.228761	0.295323	0.216615	-0.017628	0.126440	0.000000	-0.092573	-0.086124	0.146587	0.160453	-0.146587	0.160453	-0.092573	0.086124	0.126440	0.000000	-0.216615	-0.017628	0.228761	-0.295323	0.146587	-0.160453	-0.216615	0.017628	0.373560	0.000000	
0.039138	0.000000	0.019742	0.132844	-0.120527	0.059250	0.022242	0.032204	0.019742	-0.132844	0.460862	0.000000	0.140311	0.438983	0.120527	-0.059250	-0.120527	-0.059250	0.140311	-0.438983	0.460862	0.000000	-0.019742	-0.132844	0.022242	-0.032204	0.120527	0.059250	-0.019742	0.132844	0.039138	0.000000	
0.055476	0.000000	0.138187	-0.074598	-0.147712	0.053307	0.036973	-0.041360	0.138187	0.074598	0.444524	0.000000	-0.439620	-0.065844	0.147712	-0.053307	-0.147712	-0.053307	-0.439620	0.065844	0.444524	0.000000	-0.138187	0.074598	0.036973	0.041360	0.147712	0.053307	-0.138187	-0.074598	0.055476	0.000000	
0.129542	0.000000	0.117304	-0.185013	-0.215110	0.041443	0.047417	-0.120553	0.117304	0.185013	0.370458	0.000000	-0.253977	-0.269693	0.215110	-0.041443	-0.215110	-0.041443	-0.253977	0.269693	0.370458	0.000000	-0.117304	0.185013	0.047417	0.120553	0.215110	0.041443	-0.117304	-0.185013	0.129542	0.000000	
0.191637	0.000000	-0.102697	0.220334	-0.126489	-0.207592	-0.190456	0.021244	-0.102697	-0.220334	0.308363	0.000000	-0.170893	0.256677	0.126489	0.207592	-0.126489	0.207592	-0.170893	-0.256677	0.308363	0.000000	0.102697	-0.220334	-0.190456	-0.021244	0.126489	-0.207592	0.102697	0.220334	0.191637	0.000000	
0.021124	0.000000	0.070946	-0.071292	-0.098227	0.021619	0.011334	-0.017826	0.070946	0.071292	0.478876	0.000000	-0.402859	-0.258894	0.098227	-0.021619	-0.098227	-0.021619	-0.402859	0.258894	0.478876	0.000000	-0.070946	0.071292	0.011334	0.017826	0.098227	0.021619	-0.070946	-0.071292	0.021124	0.000000	
0.446524	0.000000	-0.140181	-0.065021	-0.069294	-0.138119	-0.013708	-0.446313	-0.140181	0.065021	0.053476	0.000000	0.041866	0.033270	0.069294	0.138119	-0.069294	0.138119	0.041866	-0.033270	0.053476	0.000000	0.140181	0.065021	-0.013708	0.446313	0.069294	-0.138119	0.140181	-0.065021	0.446524	0.000000	
0.369959	0.000000	-0.205248	0.077351	-0.195050	-0.100327	-0.367529	-0.042329	-0.205248	-0.077351	0.130041	0.000000	0.087235	0.096441	0.195050	0.100327	-0.195050	0.100327	0.087235	-0.096441	0.130041	0.000000	0.205248	-0.077351	-0.367529	0.042329	0.195050	-0.100327	0.205248	0.077351	0.369959	0.000000	
0.284311	0.000000	-0.223463	-0.106711	0.243984	-0.042362	0.273736	0.076820	-0.223463	0.106711	0.215689	0.000000	-0.175867	0.124871	-0.243984	0.042362	0.243984	0.042362	-0.175867	-0.124871	0.215689	0.000000	0.223463	0.106711	0.273736	-0.076820	-0.243984	-0.042362	0.223463	-0.106711	0.284311	0.000000	
0.242165	0.000000	-0.163332	0.189107	-0.248441	-0.026749	-0.177000	0.165272	-0.163332	-0.189107	0.257835	0.000000	0.146677	0.212049	0.248441	0.026749	-0.248441	0.026749	0.146677	-0.212049	0.257835	0.000000	0.163332	-0.189107	-0.177000	-0.165272	0.248441	-0.026749	0.163332	0.189107	0.242165	0.000000	
0.414794	0.000000	0.002993	0.187973	-0.088113	-0.166070	-0.363271	0.200220	0.002993	-0.187973	0.085206	0.000000	-0.075894	0.038732	0.088113	0.166070	-0.088113	0.166070	-0.075894	-0.038732	0.085206	0.000000	-0.002993	-0.187973	-0.363271	-0.200220	0.088113	-0.166070	-0.002993	0.187973	0.414794	0.000000	
0.162585	0.000000	-0.116075	-0.203434	0.041255	-0.230557	0.153200	-0.054441	-0.116075	0.203434	0.337415	0.000000	0.259030	0.216223	-0.041255	0.230557	0.041255	0.230557	0.259030	-0.216223	0.337415	0.000000	0.116075	0.203434	0.153200	0.054441	-0.041255	-0.230557	0.116075	-0.203434	0.162585	0.000000	
0.315433	0.000000	-0.050970	-0.235840	0.207962	0.122354	-0.098914	0.299523	-0.050970	0.235840	0.184567	0.000000	-0.125084	0.135716	-0.207962	-0.122354	0.207962	-0.122354	-0.125084	-0.135716	0.184567	0.000000	0.050970	0.235840	-0.098914	-0.299523	-0.207962	0.122354	0.050970	-0.235840	0.315433	0.000000	
0.399461	0.000000	0.130712	0.151907	0.166909	0.110918	-0.049411	-0.396393	0.130712	-0.151907	0.100539	0.000000	0.096796	-0.027178	-0.166909	-0.110918	0.166909	-0.110918	0.096796	0.027178	0.100539	0.000000	-0.130712	-0.151907	-0.049411	0.396393	-0.166909	0.110918	-0.130712	0.151907	0.399461	0.000000	
0.235904	0.000000	0.180251	-0.172659	-0.109101	-0.224495	0.221233	0.081895	0.180251	0.172659	0.264096	0.000000	0.080946	-0.251385	0.109101	0.224495	-0.109101	0.224495	0.080946	0.251385	0.264096	0.000000	-0.180251	0.172659	0.221233	-0.081895	0.109101	-0.224495	-0.180251	-0.172659	0.235904	0.000000	
0.118665	0.000000	-0.201554	-0.068023	0.204312	0.059226	0.097424	0.067749	-0.201554	0.068023	0.381335	0.000000	-0.380976	0.016523	-0.204312	-0.059226	0.204312	-0.059226	-0.380976	-0.016523	0.381335	0.000000	0.201554	0.068023	0.097424	-0.067749	-0.204312	0.059226	0.201554	-0.068023	0.118665	0.000000	
0.011712	0.000000	-0.030054	-0.069393	0.020212	-0.072871	0.011600	-0.001613	-0.030054	0.069393	0.488288	0.000000	0.379902	0.306758	-0.020212	0.072871	0.020212	0.072871	0.379902	-0.306758	0.488288	0.000000	0.030054	0.069393	0.011600	0.001613	-0.020212	-0.072871	0.030054	-0.069393	0.011712	0.000000	
0.487664	0.000000	0.051094	-0.058353	0.059346	-0.049938	-0.009583	0.487570	0.051094	0.058353	0.012336	0.000000	0.012193	0.001869	-0.059346	0.049938	0.059346	0.049938	0.012193	-0.001869	0.012336	0.000000	-0.051094	0.058353	-0.009583	-0.487570	-0.059346	-0.049938	-0.051094	-0.058353	0.487664	0.000000	
0.203444	0.000000	-0.180928	0.166126	0.244284	0.025652	0.163406	-0.121193	-0.180928	-0.166126	0.296556	0.000000	-0.196301	-0.222287	-0.244284	-0.025652	0.244284	-0.025652	-0.196301	0.222287	0.296556	0.000000	0.180928	-0.166126	0.163406	0.121193	-0.244284	0.025652	0.180928	0.166126	0.203444	0.000000	
0.167887	0.000000	0.180079	-0.152739	-0.109044	-0.209444	0.155450	0.063416	0.180079	0.152739	0.332113	0.000000	0.073585	-0.323858	0.109044	0.209444	-0.109044	0.209444	0.073585	0.323858	0.332113	0.000000	-0.180079	0.152739	0.155450	-0.063416	0.109044	-0.209444	-0.180079	-0.152739	0.167887	0.000000	
0.145233	0.000000	-0.190848	0.122885	0.206509	-0.094224	0.078455	-0.122219	-0.190848	-0.122885	0.354767	0.000000	-0.351094	-0.050914	-0.206509	0.094224	0.206509	0.094224	-0.351094	0.050914	0.354767	0.000000	0.190848	-0.122885	0.078455	0.122219	-0.206509	-0.094224	0.190848	0.122885	0.145233	0.000000	
0.474705	0.000000	0.108851	-0.012622	-0.085523	0.068510	0.333837	-0.337487	0.108851	0.012622	0.025295	0.000000	-0.021432	0.013436	0.085523	-0.068510	-0.085523	-0.068510	-0.021432	-0.013436	0.025295	0.000000	-0.108851	0.012622	0.333837	0.337487	0.085523	0.068510	-0.108851	-0.012622	0.474705	0.000000	
0.196584	0.000000	-0.225181	0.094553	0.243347	-0.020708	0.174147	-0.091202	-0.225181	-0.094553	0.303416	0.000000	-0.288708	-0.093324	-0.243347	0.020708	0.243347	0.020708	-0.288708	0.093324	0.303416	0.000000	0.225181	-0.094553	0.174147	0.091202	-0.243347	-0.020708	0.225181	0.094553	0.196584	0.000000	
0.218759	0.000000	0.233960	-0.082382	-0.237542	-0.071399	0.218521	-0.010186	0.233960	0.082382	0.281241	0.000000	-0.227160	-0.165816	0.237542	0.071399	-0.237542	0.071399	-0.227160	0.165816	0.281241	0.000000	-0.233960	0.082382	0.218521	0.010186	0.237542	-0.071399	-0.233960	-0.082382	0.218759	0.000000	
0.379580	0.000000	0.205557	-0.058780	-0.181564	-0.112886	0.365035	0.104072	0.205557	0.058780	0.120420	0.000000	-0.080843	-0.089249	0.181564	0.112886	-0.181564	0.112886	-0.080843	0.089249	0.120420	0.000000	-0.205557	0.058780	0.365035	-0.104072	0.181564	-0.112886	-0.205557	-0.058780	0.379580	0.000000	
0.280657	0.000000	-0.241230	-0.058036	-0.046863	0.243647	-0.116006	0.255561	-0.241230	0.058036	0.219343	0.000000	-0.010104	-0.219110	0.046863	-0.243647	-0.046863	-0.243647	-0.010104	0.219110	0.219343	0.000000	0.241230	0.058036	-0.116006	-0.255561	0.046863	0.243647	0.241230	-0.058036	0.280657	0.000000	
0.499120	0.000000	0.019052	0.008734	0.014483	-0.015149	-0.463875	0.184229	0.019052	-0.008734	0.000880	0.000000	0.000288	-0.000832	-0.014483	0.015149	0.014483	0.015149	0.000288	0.000832	0.000880	0.000000	-0.019052	-0.008734	-0.463875	-0.184229	-0.014483	-0.015149	-0.019052	0.008734	0.499120	0.000000	
0.194238	0.000000	-0.070146	0.233388	0.194102	-0.147360	-0.067950	-0.181965	-0.070146	-0.233388	0.305762	0.000000	-0.247159	-0.180008	-0.194102	0.147360	0.194102	0.147360	-0.247159	0.180008	0.305762	0.000000	0.070146	-0.233388	-0.067950	0.181965	-0.194102	-0.147360	0.070146	0.233388	0.194238	0.000000	
0.366469	0.000000	0.221081	0.007627	-0.052308	-0.214939	0.074327	0.358852	0.221081	-0.007627	0.133531	0.000000	-0.036029	-0.128579	0.052308	0.214939	-0.052308	0.214939	-0.036029	0.128579	0.133531	0.000000	-0.221081	-0.007627	0.074327	-0.358852	0.052308	-0.214939	-0.221081	0.007627	0.366469	0.000000	
0.332842	0.000000	0.021626	0.234882	0.229847	-0.052987	-0.104191	-0.316114	0.021626	-0.234882	0.167158	0.000000	-0.022458	-0.165642	-0.229847	0.052987	0.229847	0.052987	-0.022458	0.165642	0.167158	0.000000	-0.021626	-0.234882	-0.104191	0.316114	-0.229847	-0.052987	-0.021626	0.234882	0.332842	0.000000	
