#Tensor product hilbert space dimension: 4; Number of simulations: 10;
#Separable DMs were read from: /home/julio/Documents/jupyterenvironment/TFM/code/entanglement_2x2/input_data/received_from_DM/pure_states/separable.txt; Entangled (n\in(0.0,0.1)) DMs were read from: /home/julio/Documents/jupyterenvironment/TFM/code/entanglement_2x2/input_data/generated/pure_states/negativity_(0.0, 0.1).txt;
#Architecture of the MLP: [64, 32, 16, 8, 1]; Number of epochs: 100; Fraction of DMs used for training: 0.8;
#Activation function in the hidden layers: relu; Activation function in the output layer: sigmoid; Loss function: binary_crossentropy;
#Optimizer: rmsprop; Batch size: 40; Test tolerance: 0.5;
#tf.Keras.callbacks.EarlyStopping was used with: metric:val_loss; Epochs patience:10; Minimum improvement:0.001;
#Sucess rate averaged over every simulation and over every sample in the test set: 87.17500000000001%
#Sample standard deviation for averaged success rate: 0.3127176741887152%
#Same average success rate for supplementary tests: [0.908475, 0.971835, 0.976975, 0.9776100000000001, 0.9778100000000001, 0.9220150000000001, 0.961385, 0.96321, 0.9635100000000001, 0.9636]%
#Sample STD for averaged success rate in supplementary tests: [0.0011805438233077183, 0.00044778525963904407, 0.0004222173240761322, 0.0004200409444327914, 0.00041938072797876626, 0.0007241491481386892, 0.0005799302447277537, 0.0005775160560538563, 0.0005771689484024546, 0.0005770632547650204]%
#Epoch	Loss	Loss sample STD	Val. Loss	V.L. sample STD
1	0.692661	0.000079	0.691885	0.000157
2	0.690646	0.000168	0.690420	0.000246
3	0.688184	0.000236	0.688990	0.000325
4	0.685797	0.000313	0.687731	0.000428
5	0.683584	0.000454	0.686514	0.000467
6	0.681370	0.000485	0.685926	0.000760
7	0.679279	0.000606	0.683911	0.000751
8	0.677537	0.000685	0.683352	0.000664
9	0.675801	0.000714	0.682670	0.001073
10	0.673487	0.001007	0.681272	0.001054
11	0.671370	0.001238	0.681222	0.001030
12	0.669188	0.001509	0.678457	0.001999
13	0.666029	0.002036	0.676658	0.002524
14	0.662693	0.002715	0.674613	0.002300
15	0.658506	0.003691	0.670191	0.004224
16	0.653879	0.004663	0.665586	0.005673
17	0.648154	0.005929	0.664905	0.005963
18	0.641901	0.007329	0.655957	0.008233
19	0.635188	0.008752	0.652124	0.010334
20	0.626821	0.010413	0.644592	0.010161
21	0.618088	0.012040	0.635238	0.013481
22	0.608066	0.013639	0.625839	0.015194
23	0.597948	0.015461	0.617477	0.014872
24	0.586357	0.017329	0.610305	0.017222
25	0.575384	0.018683	0.595092	0.017783
26	0.563546	0.020180	0.588578	0.019982
27	0.552185	0.021275	0.578222	0.021885
28	0.540321	0.022367	0.566889	0.023737
29	0.528582	0.023487	0.566030	0.019511
30	0.517208	0.024254	0.548340	0.023061
31	0.505509	0.024933	0.532244	0.024686
32	0.494531	0.025384	0.528339	0.024018
33	0.483267	0.026073	0.516314	0.026220
34	0.473014	0.026466	0.512725	0.025855
35	0.463519	0.026695	0.497169	0.027797
