0.020677	0.000000	-0.054297	-0.123769	-0.005738	-0.003524	-0.006025	0.043602	-0.054297	0.123769	0.883429	0.000000	0.036162	-0.025095	-0.245171	-0.150562	-0.005738	0.003524	0.036162	0.025095	0.002193	0.000000	-0.005759	-0.013127	-0.006025	-0.043602	-0.245171	0.150562	-0.005759	0.013127	0.093700	0.000000	
0.165434	0.000000	0.282774	0.169839	-0.076623	-0.003085	-0.127804	-0.083936	0.282774	-0.169839	0.657699	0.000000	-0.134138	0.073390	-0.304623	-0.012264	-0.076623	0.003085	-0.134138	-0.073390	0.035547	0.000000	0.060759	0.036493	-0.127804	0.083936	-0.304623	0.012264	0.060759	-0.036493	0.141319	0.000000	
0.763819	0.000000	0.203995	-0.357703	-0.016037	0.090209	0.037962	0.031602	0.203995	0.357703	0.221997	0.000000	-0.046528	0.016582	-0.004661	0.026218	-0.016037	-0.090209	-0.046528	-0.016582	0.010991	0.000000	0.002935	-0.005147	0.037962	-0.031602	-0.004661	-0.026218	0.002935	0.005147	0.003194	0.000000	
0.013097	0.000000	0.017218	0.064388	-0.012472	0.012641	-0.078546	-0.044698	0.017218	-0.064388	0.339195	0.000000	0.045751	0.077938	-0.323021	0.327398	-0.012472	-0.012641	0.045751	-0.077938	0.024079	0.000000	0.031657	0.118381	-0.078546	0.044698	-0.323021	-0.327398	0.031657	-0.118381	0.623629	0.000000	
0.254719	0.000000	0.087566	0.101465	0.248149	0.270239	-0.022339	0.191750	0.087566	-0.101465	0.070521	0.000000	0.192955	-0.005946	0.068702	0.074818	0.248149	-0.270239	0.192955	0.005946	0.528454	0.000000	0.181670	0.210505	-0.022339	-0.191750	0.068702	-0.074818	0.181670	-0.210505	0.146306	0.000000	
0.467064	0.000000	-0.146397	0.024723	-0.042040	0.451978	-0.010748	-0.143894	-0.146397	-0.024723	0.047195	0.000000	0.037102	-0.139443	-0.004248	0.045671	-0.042040	-0.451978	0.037102	0.139443	0.441163	0.000000	-0.138278	0.023352	-0.010748	0.143894	-0.004248	-0.045671	-0.138278	-0.023352	0.044578	0.000000	
0.240421	0.000000	0.031896	-0.023780	0.308901	0.284237	0.069094	0.007156	0.031896	0.023780	0.006583	0.000000	0.012868	0.068261	0.008459	0.007783	0.308901	-0.284237	0.012868	-0.068261	0.732926	0.000000	0.097235	-0.072492	0.069094	-0.007156	0.008459	-0.007783	0.097235	0.072492	0.020070	0.000000	
0.000842	0.000000	0.020886	0.002795	-0.000601	0.000521	-0.016638	0.010938	0.020886	-0.002795	0.527464	0.000000	-0.013176	0.014928	-0.376474	0.326608	-0.000601	-0.000521	-0.013176	-0.014928	0.000752	0.000000	0.018648	0.002496	-0.016638	-0.010938	-0.376474	-0.326608	0.018648	-0.002496	0.470942	0.000000	
0.000724	0.000000	-0.000451	0.001002	0.007935	-0.012481	0.012326	0.018757	-0.000451	-0.001002	0.001668	0.000000	-0.022215	-0.003201	0.018274	-0.028745	0.007935	0.012481	-0.022215	0.003201	0.302027	0.000000	-0.188221	0.417920	0.012326	-0.018757	0.018274	0.028745	-0.188221	-0.417920	0.695581	0.000000	
0.038360	0.000000	-0.091677	-0.001619	-0.064940	0.005016	0.155413	-0.009247	-0.091677	0.001619	0.219170	0.000000	0.154989	-0.014730	-0.371035	0.028662	-0.064940	-0.005016	0.154989	0.014730	0.110593	0.000000	-0.264309	-0.004669	0.155413	0.009247	-0.371035	-0.028662	-0.264309	0.004669	0.631877	0.000000	
0.000093	0.000000	-0.000453	-0.006663	0.000076	0.000060	0.003941	-0.005753	-0.000453	0.006663	0.478299	0.000000	-0.004683	0.005167	0.391946	0.309538	0.000076	-0.000060	-0.004683	-0.005167	0.000102	0.000000	-0.000494	-0.007265	0.003941	0.005753	0.391946	-0.309538	-0.000494	0.007265	0.521506	0.000000	
0.091436	0.000000	-0.276997	0.078662	-0.003201	0.002114	0.007880	-0.009160	-0.276997	-0.078662	0.906806	0.000000	0.011518	-0.003651	-0.031750	0.020969	-0.003201	-0.002114	0.011518	0.003651	0.000161	0.000000	-0.000488	0.000138	0.007880	0.009160	-0.031750	-0.020969	-0.000488	-0.000138	0.001597	0.000000	
